Genome Name,Accession,BRC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2907,,,,"2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)",PATRIC,"Ascorbate and aldarate metabolism","2,5-dioxovalerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2947,,,,"Trehalose synthase (EC 5.4.99.16)",PATRIC,"Starch and sucrose metabolism","Maltose alpha-D-glucosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2968,,,,"Catalase KatE-intracellular protease (EC 1.11.1.6)",PATRIC,"Tryptophan metabolism","Catalase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3109,,,,"2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-deoxy-7-phosphoheptulonate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3131,,,,"Arginase (EC 3.5.3.1)",PATRIC,"Arginine and proline metabolism","Arginase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3318,,,,"Thioredoxin reductase (EC 1.8.1.9)",PATRIC,"Selenoamino acid metabolism","Thioredoxin-disulfide reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3334,,,,"Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)",PATRIC,"Glycerophospholipid metabolism","Glycerol-3-phosphate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3540,,,,"Methionine gamma-lyase (EC 4.4.1.11)",PATRIC,"Selenoamino acid metabolism","Methionine gamma-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3571,,,,"Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, gamma subunit",PATRIC,"Pentose phosphate pathway","Gluconate 2-dehydrogenase (acceptor)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3821,,,,"Hydroxyethylthiazole kinase (EC 2.7.1.50)",PATRIC,"Thiamine metabolism","Hydroxyethylthiazole kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3859,,,,"Methylglyoxal synthase (EC 4.2.3.3)",PATRIC,"Pyruvate metabolism","Methylglyoxal synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3931,,,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",PATRIC,"Aminoacyl-tRNA biosynthesis","Isoleucine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3997,,,,"Diaminopimelate decarboxylase (EC 4.1.1.20)",PATRIC,"Lysine biosynthesis","Diaminopimelate decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4011,,,,"3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)",PATRIC,"Tyrosine metabolism","3,4-dihydroxyphenylacetate 2,3-dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4060,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Methane metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4115,,,,"Class C beta-lactamase (EC 3.5.2.6)",PATRIC,"Penicillin and cephalosporin biosynthesis","Beta-lactamase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4143,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4161,,,,"Pyridoxal kinase (EC 2.7.1.35)",PATRIC,"Vitamin B6 metabolism","Pyridoxal kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4233,,,,"Nicotinamide-nucleotide amidase (EC 3.5.1.42)",PATRIC,"Nicotinate and nicotinamide metabolism","Nicotinamide-nucleotide amidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4280,,,,"Transketolase, N-terminal section (EC 2.2.1.1)",PATRIC,"Pentose phosphate pathway","Transketolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4282,,,,"Glycerol dehydrogenase (EC 1.1.1.6)",PATRIC,"Glycerolipid metabolism","Glycerol dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4352,,,,"GDP-L-fucose synthetase (EC 1.1.1.271)",PATRIC,"Fructose and mannose metabolism","GDP-L-fucose synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4422,,,,"Aspartokinase (EC 2.7.2.4)",PATRIC,"Lysine biosynthesis","Aspartate kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4575,,,,"Manganese catalase (EC 1.11.1.6)",PATRIC,"Methane metabolism","Catalase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4594,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4596,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4654,,,,"Malonyl-CoA decarboxylase (EC 4.1.1.9)",PATRIC,"beta-Alanine metabolism","Malonyl-CoA decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4659,,,,"Acyl-CoA dehydrogenase, long-chain specific (EC 1.3.8.8)",PATRIC,"Fatty acid metabolism","Long-chain-acyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4660,,,,"Butyryl-CoA dehydrogenase (EC 1.3.8.1)",PATRIC,"Butanoate metabolism","Short-chain acyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4763,,,,"Exopolyphosphatase (EC 3.6.1.11)",PATRIC,"Purine metabolism","Exopolyphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4838,,,,"Benzoate--CoA ligase (EC 6.2.1.25)",PATRIC,"Benzoate degradation via hydroxylation","Benzoate--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4878,,,,"Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)",PATRIC,"Arachidonic acid metabolism","Gamma-glutamyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5080,,,,"NADP-dependent malic enzyme (EC 1.1.1.40)",PATRIC,"Pyruvate metabolism","Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5259,,,,"Class D beta-lactamase (EC 3.5.2.6) => OXA-114 family",PATRIC,"beta-Lactam resistance","Beta-lactamase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5289,,,,"Diacylglycerol kinase (EC 2.7.1.107)",PATRIC,"Glycerophospholipid metabolism","Diacylglycerol kinase (ATP)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5336,,,,"Fumarylacetoacetase (EC 3.7.1.2)",PATRIC,"Styrene degradation","Fumarylacetoacetase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5349,,,,"D-2-hydroxyglutarate dehydrogenase (EC 1.1.99.2)",PATRIC,"Butanoate metabolism","L-2-hydroxyglutarate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5358,,,,"Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)",PATRIC,"Alanine, aspartate and glutamate metabolism","Asparagine synthase (glutamine-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5361,,,,"UDP-N-acetylglucosaminuronic acid 4-epimerase (EC 5.1.3.7)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetylglucosamine 4-epimerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5371,,,,"Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)",PATRIC,"Propanoate metabolism","Beta-alanine--pyruvate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5372,,,,"Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)",PATRIC,"Valine, leucine and isoleucine degradation","Beta-alanine--pyruvate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5420,,,,"Acetoacetyl-CoA reductase (EC 1.1.1.36)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Acetoacetyl-CoA reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5550,,,,"Pyrroline-5-carboxylate reductase (EC 1.5.1.2)",PATRIC,"Arginine and proline metabolism","Pyrroline-5-carboxylate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5552,,,,"D-2-hydroxyglutarate dehydrogenase (EC 1.1.99.2)",PATRIC,"Butanoate metabolism","L-2-hydroxyglutarate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5577,,,,"Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Shikimate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5592,,,,"2-isopropylmalate synthase (EC 2.3.3.13)",PATRIC,"Pyruvate metabolism","2-isopropylmalate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5598,,,,"7-cyano-7-deazaguanine synthase (EC 6.3.4.20)",PATRIC,"Folate biosynthesis","7-cyano-7-deazaguanine synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5599,,,,"Phosphoenolpyruvate carboxylase (EC 4.1.1.31)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Phosphoenolpyruvate carboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5600,,,,"3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)",PATRIC,"Benzoate degradation via hydroxylation","3-hydroxybutyryl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5716,,,,"Methionyl-tRNA formyltransferase (EC 2.1.2.9)",PATRIC,"One carbon pool by folate","Methionyl-tRNA formyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5737,,,,"Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)",PATRIC,"Betalain biosynthesis","With oxygen as acceptor"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5738,,,,"Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)",PATRIC,"Betalain biosynthesis","With oxygen as acceptor"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5776,,,,"Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)",PATRIC,"Aminoacyl-tRNA biosynthesis","Glutaminyl-tRNA synthase (glutamine-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5782,,,,"NADP-specific glutamate dehydrogenase (EC 1.4.1.4)",PATRIC,"Nitrogen metabolism","Glutamate dehydrogenase (NADP(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5820,,,,"Thiaminase II (EC 3.5.99.2) involved in salvage of thiamin pyrimidine moiety, TenA subgroup with Cys in active site",PATRIC,"Thiamine metabolism","Aminopyrimidine aminohydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5833,,,,"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)",PATRIC,"One carbon pool by folate","5-formyltetrahydrofolate cyclo-ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5846,,,,"3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)",PATRIC,"Valine, leucine and isoleucine biosynthesis","3-isopropylmalate dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5859,,,,"S-adenosylmethionine synthetase (EC 2.5.1.6)",PATRIC,"Cysteine and methionine metabolism","Methionine adenosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5884,,,,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)",PATRIC,"Peptidoglycan biosynthesis","Serine-type D-Ala-D-Ala carboxypeptidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5890,,,,"Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)",PATRIC,"Biotin metabolism","Biotin--[methylmalonyl-CoA-carboxytransferase] ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5905,,,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 4-epimerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5999,,,,"lipid A-myristate beta-hydroxylase (EC 1.14.11.-)",PATRIC,"gamma-Hexachlorocyclohexane degradation","With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.6045,,,,"Histidinol-phosphatase [alternative form] (EC 3.1.3.15)",PATRIC,"Histidine metabolism","Histidinol-phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.6055,,,,"L-asparaginase (EC 3.5.1.1)",PATRIC,"Alanine, aspartate and glutamate metabolism","Asparaginase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.6079,,,,"Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)",PATRIC,"Taurine and hypotaurine metabolism","Taurine dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.124,,,,"Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",PATRIC,"Valine, leucine and isoleucine degradation","Methylcrotonoyl-CoA carboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.127,,,,"Isovaleryl-CoA dehydrogenase (EC 1.3.8.4)",PATRIC,"Valine, leucine and isoleucine degradation","Isovaleryl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.204,,,,"Ubiquinol-cytochrome C reductase iron-sulfur subunit (EC 1.10.2.2)",PATRIC,"Nitrogen metabolism","Quinol--cytochrome-c reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.221,,,,"ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs",PATRIC,"Histidine metabolism","ATP phosphoribosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.240,,,,"Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)",PATRIC,"Atrazine degradation","Allophanate hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.245,,,,"Glutamate synthase [NADPH] small chain (EC 1.4.1.13)",PATRIC,"Nitrogen metabolism","Glutamate synthase (NADPH)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.282,,,,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Methylenetetrahydrofolate reductase (NAD(P)H)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.318,,,,"Urocanate hydratase (EC 4.2.1.49)",PATRIC,"Histidine metabolism","Urocanate hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.375,,,,"Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing",PATRIC,"Methane metabolism","Formate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.378,,,,"Formate dehydrogenase O gamma subunit (EC 1.2.1.2)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Formate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.398,,,,"Anthranilate phosphoribosyltransferase (EC 2.4.2.18)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate phosphoribosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.399,,,,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)",PATRIC,"Folate biosynthesis","Aminodeoxychorismate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.401,,,,"Anthranilate synthase, aminase component (EC 4.1.3.27)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.404,,,,"Phosphoglycolate phosphatase (EC 3.1.3.18)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Phosphoglycolate phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.421,,,,"3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6)",PATRIC,"Benzoate degradation via hydroxylation","3-oxoadipate CoA-transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.428,,,,"ATP synthase F0 sector subunit b (EC 3.6.3.14)",PATRIC,"Photosynthesis","H(+)-transporting two-sector ATPase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.431,,,,"ATP synthase gamma chain (EC 3.6.3.14)",PATRIC,"Oxidative phosphorylation","H(+)-transporting two-sector ATPase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.496,,,,"Glutamate--cysteine ligase (EC 6.3.2.2)",PATRIC,"Glutathione metabolism","Glutamate--cysteine ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.507,,,,"(2R)-sulfolactate sulfo-lyase subunit alpha (EC 4.4.1.24)",PATRIC,"Cysteine and methionine metabolism","(2R)-sulfolactate sulfo-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.529,,,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.571,,,,"Isochorismate pyruvate-lyase (EC 4.2.99.21)",PATRIC,"Biosynthesis of siderophore group nonribosomal peptides","Isochorismate lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.572,,,,"Maleylpyruvate isomerase (EC 5.2.1.4)",PATRIC,"Tyrosine metabolism","Maleylpyruvate isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.585,,,,"Dephospho-CoA kinase (EC 2.7.1.24)",PATRIC,"Pantothenate and CoA biosynthesis","Dephospho-CoA kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.603,,,,"Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)",PATRIC,"Arginine and proline metabolism","Glutamate N-acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.622,,,,"Putative 4-hydroxybenzoyl CoA thioesterase (EC 3.1.2.23)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","4-hydroxybenzoyl-CoA thioesterase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.628,,,,"Ring hydroxylating dioxygenase, alpha subunit (EC 1.14.12.13)",PATRIC,"Fluorobenzoate degradation","2-halobenzoate 1,2-dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.634,,,,"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)",PATRIC,"Thiamine metabolism","Thiamine-phosphate diphosphorylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.641,,,,"Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)",PATRIC,"Glycerophospholipid metabolism","1-acylglycerol-3-phosphate O-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.652,,,,"Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Shikimate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.679,,,,"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",PATRIC,"Pyrimidine metabolism","Ribonucleoside-diphosphate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.854,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.877,,,,"Dihydroorotase (EC 3.5.2.3)",PATRIC,"Pyrimidine metabolism","Dihydroorotase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.886,,,,"Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)",PATRIC,"Peptidoglycan biosynthesis","Peptidoglycan glycosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.960,,,,"2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)",PATRIC,"Phosphonate and phosphinate metabolism","2-aminoethylphosphonate--pyruvate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.964,,,,"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)",PATRIC,"Aminoacyl-tRNA biosynthesis","Glycine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1012,,,,"Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)",PATRIC,"Taurine and hypotaurine metabolism","Gamma-glutamyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1135,,,,"FAD pyrophosphatase (EC 3.6.1.18), projected from PMID:18815383",PATRIC,"Riboflavin metabolism","FAD diphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1189,,,,"Thioredoxin reductase (EC 1.8.1.9)",PATRIC,"Selenoamino acid metabolism","Thioredoxin-disulfide reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1215,,,,"3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)",PATRIC,"Synthesis and degradation of ketone bodies","3-hydroxybutyrate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1220,,,,"Acetolactate synthase small subunit (EC 2.2.1.6)",PATRIC,"C5-Branched dibasic acid metabolism","Acetolactate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1221,,,,"Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)",PATRIC,"Valine, leucine and isoleucine biosynthesis","Ketol-acid reductoisomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1294,,,,"Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form (EC 2.3.1.164)",PATRIC,"Penicillin and cephalosporin biosynthesis","Isopenicillin-N N-acyltransferase"
